Role,Role
"Hide from Product Page","Hide from Product Page"
"Search For Product","Search For Product"
Search,Search
Image,Image
Name,Name
Sku,Sku
Action,Action
Assign,Assign
"No Product Found","No Product Found"
"Deleting Profile","Deleting Profile"
Completed,Completed
"No Product Imported","No Product Imported"
"Starting Execution...","Starting Execution..."
"Please don't close or refresh the window while importing products.","Please don't close or refresh the window while importing products."
"Total %1 Product(s) to import.","Total %1 Product(s) to import."
Importing,Importing
"No Product to import.","No Product to import."
"Sample Simple Csv File","Sample Simple Csv File"
"Sample Simple XLS File","Sample Simple XLS File"
Upload,Upload
"Upload CSV/XLS File","Upload CSV/XLS File"
CSV/XLS,CSV/XLS
"Upload Images Zip","Upload Images Zip"
"Images Zip","Images Zip"
"Run Profile","Run Profile"
"Manage Assign Product","Manage Assign Product"
Menu,Menu
"To Become Seller Please Contact to Admin.","To Become Seller Please Contact to Admin."
"Sold by %1 more Seller(s)","Sold by %1 more Seller(s)"
"Set Descending Direction","Set Descending Direction"
"Set Ascending Direction","Set Ascending Direction"
"Be the first to review","Be the first to review"
"Add to Cart","Add to Cart"
"View Products","View Products"
"Add Assign Product","Add Assign Product"
"Sold By","Sold By"
"Visit Shop","Visit Shop"
"'From ' .","'From ' ."
"Available from %1 more seller(s)","Available from %1 more seller(s)"
"Availabe from other sellers","Availabe from other sellers"
view,view
"Per Country Per Product Shipping:","Per Country Per Product Shipping:"
"Select Apply on","Select Apply on"
"Select Country/Region","Select Country/Region"
"Shipping Cost","Shipping Cost"
Add,Add
"Not available for this product type.","Not available for this product type."
"Select Option","Select Option"
Region,Region
Country,Country
"Select Country","Select Country"
"Select Region","Select Region"
Delete,Delete
"Check Associated Products","Check Associated Products"
"Sell Yours","Sell Yours"
Hello,Hello
"Thank you","Thank you"
"Seller has deleted the main product ","Seller has deleted the main product "
"The product is now assigned to seller ","The product is now assigned to seller "
"We could not detect a size.","We could not detect a size."
"We don't recognize or support this file extension type.","We don't recognize or support this file extension type."
Close,Close
"Are you sure, you want to delete these product(s)?","Are you sure, you want to delete these product(s)?"
Adding...,Adding...
Added,Added
"Assign Products List","Assign Products List"
"Mass Assign Product Upload","Mass Assign Product Upload"
Webkul,Webkul
"Assign Product Settings","Assign Product Settings"
"Show minimum price on product page","Show minimum price on product page"
"Product Approval Required","Product Approval Required"
"Product Edit Approval Required","Product Edit Approval Required"
"Assign Product To Seller On Deletion","Assign Product To Seller On Deletion"
"This setting will be used When admin deletes the product then the product should be assigned to seller or not","This setting will be used When admin deletes the product then the product should be assigned to seller or not"
"Show Out of Stock Assign Product","Show Out of Stock Assign Product"
"Assign Product to Seller with","Assign Product to Seller with"
"This setting will be used when main seller deletes the product","This setting will be used when main seller deletes the product"
"Admin Name","Admin Name"
"Admin Email","Admin Email"
"Add Product Message For Email","Add Product Message For Email"
"Edit Product Message For Email","Edit Product Message For Email"
"Transactional Emails","Transactional Emails"
"Assign Product Notification to Seller","Assign Product Notification to Seller"
"Product Delete Notification to Seller","Product Delete Notification to Seller"
"Assigned Product Information","Assigned Product Information"
Disapprove,Disapprove
"Are you sure you wan't to disapprove selected items?","Are you sure you wan't to disapprove selected items?"
Approve,Approve
"Are you sure you wan't to approve selected items?","Are you sure you wan't to approve selected items?"
"Assigned Product Id","Assigned Product Id"
"Product ID","Product ID"
"Seller Name","Seller Name"
"Marketplace Assigned Product","Marketplace Assigned Product"
"Marketplace Assigned Product List","Marketplace Assigned Product List"
"Marketplace Assign Product","Marketplace Assign Product"
"Are you sure you want to delete selected products?","Are you sure you want to delete selected products?"
ID,ID
Thumbnail,Thumbnail
